method,num_points,accuracy
gmm,590,0.515254237288
kernel k-groups,590,0.515254237288
k-means,610,0.532786885246
gmm,610,0.537704918033
kernel k-groups,610,0.834426229508
k-means,630,0.520634920635
gmm,630,0.506349206349
kernel k-groups,630,0.838095238095
k-means,650,0.509230769231
gmm,650,0.509230769231
kernel k-groups,650,0.86
k-means,670,0.544776119403
gmm,670,0.555223880597
kernel k-groups,670,0.844776119403
k-means,690,0.501449275362
gmm,690,0.527536231884
kernel k-groups,690,0.850724637681
k-means,710,0.507042253521
gmm,710,0.521126760563
kernel k-groups,710,0.832394366197
k-means,730,0.501369863014
gmm,730,0.513698630137
kernel k-groups,730,0.509589041096
k-means,750,0.758666666667
gmm,750,0.514666666667
kernel k-groups,750,0.852
k-means,770,0.535064935065
gmm,770,0.549350649351
kernel k-groups,770,0.846753246753
k-means,790,0.505063291139
gmm,790,0.525316455696
kernel k-groups,790,0.853164556962
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.533333333333
k-means,50,0.92
gmm,50,0.84
kernel k-groups,50,0.92
k-means,70,0.5
gmm,70,0.5
kernel k-groups,70,0.5
k-means,90,0.522222222222
gmm,90,0.522222222222
kernel k-groups,90,0.877777777778
k-means,110,0.545454545455
gmm,110,0.545454545455
kernel k-groups,110,0.836363636364
k-means,130,0.507692307692
gmm,130,0.507692307692
kernel k-groups,130,0.884615384615
k-means,150,0.513333333333
gmm,150,0.533333333333
kernel k-groups,150,0.826666666667
k-means,170,0.805882352941
gmm,170,0.741176470588
kernel k-groups,170,0.852941176471
k-means,190,0.552631578947
gmm,190,0.547368421053
kernel k-groups,190,0.715789473684
k-means,210,0.509523809524
gmm,210,0.538095238095
kernel k-groups,210,0.880952380952
k-means,230,0.55652173913
gmm,230,0.55652173913
kernel k-groups,230,0.804347826087
k-means,250,0.8
gmm,250,0.584
kernel k-groups,250,0.924
k-means,270,0.674074074074
gmm,270,0.525925925926
kernel k-groups,270,0.851851851852
k-means,290,0.555172413793
gmm,290,0.537931034483
kernel k-groups,290,0.841379310345
k-means,310,0.516129032258
gmm,310,0.512903225806
kernel k-groups,310,0.803225806452
k-means,330,0.506060606061
gmm,330,0.506060606061
kernel k-groups,330,0.854545454545
k-means,350,0.548571428571
gmm,350,0.548571428571
kernel k-groups,350,0.851428571429
k-means,370,0.521621621622
gmm,370,0.551351351351
kernel k-groups,370,0.521621621622
k-means,390,0.535897435897
gmm,390,0.546153846154
kernel k-groups,390,0.830769230769
k-means,410,0.558536585366
gmm,410,0.558536585366
kernel k-groups,410,0.851219512195
k-means,430,0.53488372093
gmm,430,0.562790697674
kernel k-groups,430,0.539534883721
k-means,450,0.546666666667
gmm,450,0.551111111111
kernel k-groups,450,0.551111111111
k-means,470,0.512765957447
gmm,470,0.51914893617
kernel k-groups,470,0.508510638298
k-means,490,0.522448979592
gmm,490,0.548979591837
kernel k-groups,490,0.526530612245
k-means,510,0.517647058824
gmm,510,0.519607843137
kernel k-groups,510,0.850980392157
k-means,530,0.524528301887
gmm,530,0.501886792453
kernel k-groups,530,0.837735849057
k-means,550,0.52
gmm,550,0.501818181818
kernel k-groups,550,0.865454545455
k-means,570,0.531578947368
gmm,570,0.561403508772
kernel k-groups,570,0.543859649123
k-means,590,0.769491525424
gmm,590,0.508474576271
kernel k-groups,590,0.845762711864
k-means,610,0.527868852459
gmm,610,0.540983606557
kernel k-groups,610,0.855737704918
k-means,630,0.520634920635
gmm,630,0.504761904762
kernel k-groups,630,0.844444444444
k-means,650,0.56
gmm,650,0.573846153846
kernel k-groups,650,0.876923076923
k-means,670,0.501492537313
gmm,670,0.516417910448
kernel k-groups,670,0.858208955224
k-means,690,0.507246376812
gmm,690,0.51884057971
kernel k-groups,690,0.844927536232
k-means,710,0.502816901408
gmm,710,0.515492957746
kernel k-groups,710,0.829577464789
k-means,730,0.520547945205
gmm,730,0.52602739726
kernel k-groups,730,0.853424657534
k-means,750,0.532
gmm,750,0.533333333333
kernel k-groups,750,0.866666666667
k-means,770,0.52987012987
gmm,770,0.509090909091
kernel k-groups,770,0.84025974026
k-means,790,0.506329113924
gmm,790,0.50253164557
kernel k-groups,790,0.841772151899
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.566666666667
gmm,30,0.7
kernel k-groups,30,0.866666666667
k-means,50,0.84
gmm,50,0.54
kernel k-groups,50,0.84
k-means,70,0.571428571429
gmm,70,0.5
kernel k-groups,70,0.7
k-means,90,0.588888888889
gmm,90,0.588888888889
kernel k-groups,90,0.822222222222
k-means,110,0.527272727273
gmm,110,0.527272727273
kernel k-groups,110,0.872727272727
k-means,130,0.5
gmm,130,0.515384615385
kernel k-groups,130,0.892307692308
k-means,150,0.546666666667
gmm,150,0.546666666667
kernel k-groups,150,0.813333333333
k-means,170,0.523529411765
gmm,170,0.523529411765
kernel k-groups,170,0.8
k-means,190,0.510526315789
gmm,190,0.510526315789
kernel k-groups,190,0.810526315789
k-means,210,0.838095238095
gmm,210,0.785714285714
kernel k-groups,210,0.852380952381
k-means,230,0.513043478261
gmm,230,0.534782608696
kernel k-groups,230,0.804347826087
k-means,250,0.792
gmm,250,0.54
kernel k-groups,250,0.86
k-means,270,0.803703703704
gmm,270,0.548148148148
kernel k-groups,270,0.844444444444
k-means,290,0.541379310345
gmm,290,0.548275862069
kernel k-groups,290,0.868965517241
k-means,310,0.516129032258
gmm,310,0.516129032258
kernel k-groups,310,0.516129032258
k-means,330,0.509090909091
gmm,330,0.50303030303
kernel k-groups,330,0.833333333333
k-means,350,0.56
gmm,350,0.56
kernel k-groups,350,0.851428571429
k-means,370,0.518918918919
gmm,370,0.518918918919
kernel k-groups,370,0.835135135135
k-means,390,0.5
gmm,390,0.507692307692
kernel k-groups,390,0.8
k-means,410,0.543902439024
gmm,410,0.543902439024
kernel k-groups,410,0.543902439024
k-means,430,0.525581395349
gmm,430,0.516279069767
kernel k-groups,430,0.853488372093
k-means,450,0.537777777778
gmm,450,0.551111111111
kernel k-groups,450,0.873333333333
k-means,470,0.536170212766
gmm,470,0.555319148936
kernel k-groups,470,0.876595744681
k-means,490,0.548979591837
gmm,490,0.563265306122
kernel k-groups,490,0.55306122449
k-means,510,0.819607843137
gmm,510,0.511764705882
kernel k-groups,510,0.856862745098
k-means,530,0.51320754717
gmm,530,0.507547169811
kernel k-groups,530,0.51320754717
k-means,550,0.518181818182
gmm,550,0.518181818182
kernel k-groups,550,0.518181818182
k-means,570,0.501754385965
gmm,570,0.512280701754
kernel k-groups,570,0.863157894737
k-means,590,0.540677966102
gmm,590,0.549152542373
kernel k-groups,590,0.872881355932
k-means,610,0.5
gmm,610,0.506557377049
kernel k-groups,610,0.855737704918
k-means,630,0.501587301587
gmm,630,0.501587301587
kernel k-groups,630,0.501587301587
k-means,650,0.515384615385
gmm,650,0.532307692308
kernel k-groups,650,0.844615384615
k-means,670,0.50447761194
gmm,670,0.517910447761
kernel k-groups,670,0.862686567164
k-means,690,0.528985507246
gmm,690,0.55652173913
kernel k-groups,690,0.560869565217
k-means,710,0.539436619718
gmm,710,0.546478873239
kernel k-groups,710,0.82676056338
k-means,730,0.527397260274
gmm,730,0.501369863014
kernel k-groups,730,0.831506849315
k-means,750,0.518666666667
gmm,750,0.505333333333
kernel k-groups,750,0.836
k-means,770,0.519480519481
gmm,770,0.518181818182
kernel k-groups,770,0.850649350649
k-means,790,0.50253164557
gmm,790,0.512658227848
kernel k-groups,790,0.854430379747
k-means,10,0.7
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.666666666667
gmm,30,0.8
kernel k-groups,30,0.833333333333
k-means,50,0.84
gmm,50,0.88
kernel k-groups,50,0.84
k-means,70,0.614285714286
gmm,70,0.557142857143
kernel k-groups,70,0.814285714286
k-means,90,0.566666666667
gmm,90,0.566666666667
kernel k-groups,90,0.566666666667
k-means,110,0.545454545455
gmm,110,0.545454545455
kernel k-groups,110,0.845454545455
k-means,130,0.515384615385
gmm,130,0.515384615385
kernel k-groups,130,0.507692307692
k-means,150,0.786666666667
gmm,150,0.526666666667
kernel k-groups,150,0.846666666667
k-means,170,0.641176470588
gmm,170,0.641176470588
kernel k-groups,170,0.641176470588
k-means,190,0.778947368421
gmm,190,0.721052631579
kernel k-groups,190,0.821052631579
k-means,210,0.528571428571
gmm,210,0.504761904762
kernel k-groups,210,0.8
k-means,230,0.508695652174
gmm,230,0.508695652174
kernel k-groups,230,0.821739130435
k-means,250,0.536
gmm,250,0.568
kernel k-groups,250,0.828
k-means,270,0.5
gmm,270,0.511111111111
kernel k-groups,270,0.833333333333
k-means,290,0.510344827586
gmm,290,0.520689655172
kernel k-groups,290,0.837931034483
k-means,310,0.545161290323
gmm,310,0.554838709677
kernel k-groups,310,0.835483870968
k-means,330,0.518181818182
gmm,330,0.518181818182
kernel k-groups,330,0.824242424242
k-means,350,0.545714285714
gmm,350,0.551428571429
kernel k-groups,350,0.834285714286
k-means,370,0.524324324324
gmm,370,0.505405405405
kernel k-groups,370,0.843243243243
k-means,390,0.54358974359
gmm,390,0.579487179487
kernel k-groups,390,0.841025641026
k-means,410,0.517073170732
gmm,410,0.507317073171
kernel k-groups,410,0.848780487805
k-means,430,0.518604651163
gmm,430,0.504651162791
kernel k-groups,430,0.844186046512
k-means,450,0.515555555556
gmm,450,0.5
kernel k-groups,450,0.833333333333
k-means,470,0.559574468085
gmm,470,0.557446808511
kernel k-groups,470,0.834042553191
k-means,490,0.510204081633
gmm,490,0.508163265306
kernel k-groups,490,0.832653061224
k-means,510,0.505882352941
gmm,510,0.513725490196
kernel k-groups,510,0.505882352941
k-means,530,0.52641509434
gmm,530,0.539622641509
kernel k-groups,530,0.539622641509
k-means,550,0.516363636364
gmm,550,0.509090909091
kernel k-groups,550,0.830909090909
k-means,570,0.50701754386
gmm,570,0.501754385965
kernel k-groups,570,0.838596491228
k-means,590,0.501694915254
gmm,590,0.506779661017
kernel k-groups,590,0.867796610169
k-means,610,0.534426229508
gmm,610,0.550819672131
kernel k-groups,610,0.540983606557
k-means,630,0.526984126984
gmm,630,0.526984126984
kernel k-groups,630,0.863492063492
k-means,650,0.536923076923
gmm,650,0.561538461538
kernel k-groups,650,0.823076923077
k-means,670,0.507462686567
gmm,670,0.514925373134
kernel k-groups,670,0.834328358209
k-means,690,0.521739130435
gmm,690,0.526086956522
kernel k-groups,690,0.855072463768
k-means,710,0.53661971831
gmm,710,0.540845070423
kernel k-groups,710,0.87323943662
k-means,730,0.5
gmm,730,0.528767123288
kernel k-groups,730,0.509589041096
k-means,750,0.516
gmm,750,0.528
kernel k-groups,750,0.848
k-means,770,0.501298701299
gmm,770,0.516883116883
kernel k-groups,770,0.836363636364
k-means,790,0.513924050633
gmm,790,0.508860759494
kernel k-groups,790,0.844303797468
